,	,	PONCT
qui	qui	PRO
reconnaît	reconnaître	V
avoir	avoir	V
détenu	détenir	V
vingt_-_sept	vingt-sept	D
fusils	fusil	N
de	de	P
chasse	chasse	N
,	,	PONCT
cinq	cinq	D
revolvers	revolver	N
et	et	C
une	un	D
carabine	carabine	N
.	.	PONCT

Cependant	cependant	ADV
,	,	PONCT
l'	le	D
ensemble	ensemble	N
des	de	P+D
dirigeants	dirigeant	N
de	de	P
l'	le	D
ancienne	ancien	A
SCOPD	SCOPD	N
sont	être	V
purement_et_simplement	purement_et_simplement	ADV
relaxés	relaxer	V
,	,	PONCT
ainsi_que	ainsi_que	C
le	le	D
secrétaire	secrétaire	N
de	de	P
l'	le	D
union	union	N
départementale	départemental	A
CGT	CGT	N
de	de	P
la	le	D
Loire	Loire	N
,	,	PONCT
Jackie	Jackie	N
Teillol	Teillol	N
,	,	PONCT
encore	encore	ADV
en	en	P
fonctions	fonction	N
.	.	PONCT

L'	le	D
audience	audience	N
du	de	P+D
31	31	A
mars	mars	N
avait	avoir	V
été	être	V
précédée	précéder	V
d'	de	P
une	un	D
impressionnante	impressionnant	A
manifestation	manifestation	N
,	,	PONCT
qui	qui	PRO
avait	avoir	V
réuni	réunir	V
cinquante_mille	cinquante_mille	D
personnes	personne	N
dans	dans	P
les	le	D
rues	rue	N
de	de	P
Lyon	LYON	N
.	.	PONCT

La	le	D
décision	décision	N
de	de	P
la	le	D
Cour	cour	N
d'	de	P
appel	appel	N
a	avoir	V
été	être	V
saluée	saluer	V
comme	comme	P
une	un	D
"	"	PONCT
victoire	victoire	N
"	"	PONCT
.	.	PONCT

Selon	selon	P
Louis	Louis	N
Viannet	Viannet	N
,	,	PONCT
secrétaire	secrétaire	N
général	général	A
de	de	P
la	le	D
CGT	CGT	N
,	,	PONCT
"	"	PONCT
il	il	CL
s'	se	CL
est	être	V
vérifié	vérifier	V
qu'	que	C
en_matière_de	en_matière_de	P
conflits	conflit	N
du	de	P+D
travail	travail	N
,	,	PONCT
le	le	D
droit	droit	N
est	être	V
fonction	fonction	N
des	de	P+D
rapports	rapport	N
de	de	P
forces	force	N
"	"	PONCT
.	.	PONCT

Le	le	D
marché	marché	N
automobile	automobile	A
français	français	A
a	avoir	V
continué	continuer	V
de	de	P
se	se	CL
dégrader	dégrader	V
en	en	P
mai	mai	N
avec	avec	P
132100	132_100	D
immatriculations	immatriculation	N
de	de	P
voitures	voiture	N
particulières	particulier	A
,	,	PONCT
soit	soit	C
12,1	12,1	D
%	%	N
de	de	P
moins	moins	ADV
qu'	que	C
en	en	P
mai	mai	N
1992	1992	N
,	,	PONCT
a	avoir	V
indiqué	indiquer	V
mercredi	mercredi	N
2	2	A
juin	juin	N
le	le	D
Comité	Comité	N
des	des	P+D
constructeurs	constructeur	N
français	français	A
d'	de	P
automobiles	automobile	N
(	)	PONCT
CCFA	CCFA	N
)	(	PONCT
.	.	PONCT

Selon	selon	P
le	le	D
CCFA	CCFA	N
,	,	PONCT
cette	ce	D
"	"	PONCT
faiblesse	faiblesse	N
persistante	persistant	A
"	"	PONCT
s'	se	CL
est	être	V
traduite	traduire	V
sur	sur	P
les	le	D
cinq	cinq	A
premiers	premier	A
mois	mois	N
de	de	P
1993	1993	N
(	)	PONCT
693200	693_200	D
immatriculations	immatriculation	N
)	(	PONCT
par	par	P
un	un	D
recul	recul	N
de	de	P
18,5	18,5	D
%	%	N
par_rapport_à	par_rapport_à	P
la	le	D
même	même	A
période	période	N
de	de	P
1992	1992	N
.	.	PONCT

En	en	P
incluant	inclure	V
les	le	D
petits	petit	A
utilitaires	utilitaire	N
,	,	PONCT
la	le	D
baisse	baisse	N
du	de	P+D
marché	marché	N
est	être	V
encore	encore	ADV
plus	plus	ADV
forte	fort	A
(	)	PONCT
-	-	ADV
13,6	13,6	D
%	%	N
en	en	P
mai	mai	N
et	et	C
-	-	ADV
19,6	19,6	D
%	%	N
depuis	depuis	P
le	le	D
début	début	N
de	de	P
l'	le	D
année	année	N
)	(	PONCT
.	.	PONCT

Pour	pour	P
les	le	D
voitures	voiture	N
particulières	particulier	A
,	,	PONCT
la	le	D
pénétration	pénétration	N
étrangère	étranger	A
a	avoir	V
été	être	V
de	de	P
39,6	39,6	D
%	%	N
en	en	P
mai	mai	N
.	.	PONCT

Sur	sur	P
les	le	D
cinq	cinq	A
premiers	premier	A
mois	mois	N
de	de	P
l'	le	D
année	année	N
,	,	PONCT
avec	avec	P
une	un	D
part	part	N
de	de	P
marché	marché	N
de	de	P
38,9	38,9	D
%	%	N
,	,	PONCT
les	le	D
marques	marque	N
étrangères	étranger	A
ont	avoir	V
reculé	reculer	V
un_peu_plus	un_peu_plus	ADV
que	que	C
l'	le	D
ensemble	ensemble	N
du	de	P+D
marché	marché	N
(	)	PONCT
-	-	ADV
19,3	19,3	D
%	%	N
)	(	PONCT
.	.	PONCT

Côté	côté	N
français	français	A
,	,	PONCT
Renault	Renault	N
,	,	PONCT
stimulé	stimuler	V
par	par	P
l'	le	D
apparition	apparition	N
de	de	P
la	le	D
nouvelle	nouveau	A
Twingo	Twingo	N
,	,	PONCT
a	avoir	V
maintenu	maintenir	V
ses	son	D
ventes	vente	N
en	en	P
mai	mai	N
(	)	PONCT
43900	43_900	PRO
,	,	PONCT
-	-	ADV
0,6	0,6	D
%	%	N
)	(	PONCT
.	.	PONCT

Avec	avec	P
31,6	31,6	D
%	%	N
du	de	P+D
marché	marché	N
depuis	depuis	P
le	le	D
début	début	N
de	de	P
l'	le	D
année	année	N
,	,	PONCT
il	il	CL
confirme	confirmer	V
son	son	D
avantage	avantage	N
sur	sur	P
PSA_-_Peugeot_-_Citroën	PSA-Peugeot-Citroën	N
(	)	PONCT
29,5	29,5	D
%	%	N
de	de	P
part	part	N
de	de	P
marché	marché	N
)	(	PONCT
.	.	PONCT

Les	le	D
ventes	vente	N
de	de	P
ce	ce	D
dernier	dernier	A
ont	avoir	V
chuté	chuter	V
de	de	P
24,7	24,7	D
%	%	N
par_rapport_à	par_rapport_à	P
mai	mai	N
1992	1992	N
.	.	PONCT

Thomson	Thomson	N
CSF	CSF	N
serait	être	V
en_train_de	en_train_de	P
négocier	négocier	V
la	le	D
cession	cession	N
au	à	P+D
Crédit	crédit	N
lyonnais	lyonnais	A
de	de	P
12	12	D
%	%	N
du	de	P+D
capital	capital	N
d'	de	P
Altus_Finance	Altus_Finance	N
,	,	PONCT
dont	dont	PRO
il	il	CL
possède	posséder	V
au_total	au_total	ADV
32	32	D
%	%	N
.	.	PONCT

Altus_Finance	Altus_Finance	N
,	,	PONCT
détenu	détenir	V
à	à	P
68	68	D
%	%	N
par	par	P
le	le	D
Lyonnais	Lyonnais	N
,	,	PONCT
est	être	V
l'	le	D
ancienne	ancien	A
filiale	filiale	N
bancaire	bancaire	A
de	de	P
Thomson	Thomson	N
.	.	PONCT

Un	un	D
accord	accord	N
conclu	conclure	V
en	en	P
1989	1989	N
au_moment_de	au_moment_de	P
la	le	D
cession	cession	N
d'	de	P
Altus	Altus	N
prévoyait	prévoir	V
de	de	P
porter	porter	V
la	le	D
participation	participation	N
du	de	P+D
Lyonnais	Lyonnais	N
à	à	P
80	80	D
%	%	N
avant	avant	P
la	le	D
fin	fin	N
du	de	P+D
mois	mois	N
de	de	P
juin	juin	N
1993	1993	N
.	.	PONCT

Le	le	D
groupe	groupe	N
dirigé	diriger	V
par	par	P
Alain	ALAIN	N
Gomez	Gomez	N
échangerait	échanger	V
ces	ce	D
12	12	D
%	%	N
dans	dans	P
Altus	Altus	N
contre	contre	P
une	un	D
montée	montée	N
en	en	P
puissance	puissance	N
dans	dans	P
le	le	D
capital	capital	N
du	de	P+D
Lyonnais	Lyonnais	N
,	,	PONCT
dont	dont	PRO
il	il	CL
détient	détenir	V
15	15	D
%	%	N
,	,	PONCT
ce	ce	PRO
qui	qui	PRO
renforcerait	renforcer	V
sensiblement	sensiblement	ADV
les	le	D
fonds	fond	N
propres	propre	A
de	de	P
la	le	D
banque	banque	N
.	.	PONCT

La	le	D
transaction	transaction	N
pourrait	pouvoir	V
même	même	ADV
porter	porter	V
sur	sur	P
l'	le	D
ensemble	ensemble	N
de	de	P
la	le	D
participation	participation	N
de	de	P
Thomson	Thomson	N
.	.	PONCT

La	le	D
grave	grave	A
crise	crise	N
que	que	PRO
traverse	traverser	V
le	le	D
secteur	secteur	N
du	de	P+D
bâtiment	bâtiment	N
et	et	C
des	de	P+D
travaux	travail	N
publics	public	A
ne	ne	ADV
semble	sembler	V
pas	pas	ADV
entamer	entamer	V
l'	le	D
optimisme	optimisme	N
du	de	P+D
groupe	groupe	N
Bouygues	Bouygues	N
.	.	PONCT

Son	son	D
président	président	N
,	,	PONCT
Martin	Martin	N
Bouygues	Bouygues	N
,	,	PONCT
en	en	CL
a	avoir	V
administré	administrer	V
la	le	D
preuve	preuve	N
,	,	PONCT
mercredi	mercredi	N
2	2	A
juin	juin	N
,	,	PONCT
en	en	P
présentant	présenter	V
les	le	D
comptes	compte	N
1992	1992	N
et	et	C
les	le	D
perspectives	perspective	N
1993	1993	N
.	.	PONCT

"	"	PONCT
Nous	il	CL
resterons	rester	V
opportunistes	opportuniste	A
dans	dans	P
les	le	D
prochains	prochain	A
mois	mois	N
,	,	PONCT
en	en	P
améliorant	améliorer	V
notre	son	D
compétitivité	compétitivité	N
pour	pour	P
être	être	V
les	le	D
premiers	premier	A
à	à	P
tirer	tirer	V
profit	profit	N
de	de	P
la	le	D
reprise	reprise	N
lorsqu'	lorsque	C
elle	il	CL
se	se	CL
présentera	présenter	V
"	"	PONCT
,	,	PONCT
a	avoir	V
-t-il	il	CL
déclaré	déclarer	V
.	.	PONCT

Le	le	D
chiffre	chiffre	N
d'	de	P
affaires	affaire	N
consolidé	consolidé	A
(	)	PONCT
62,7	62,7	D
milliards	milliard	N
de	de	P
francs	franc	N
sans	sans	P
prendre	prendre	V
en	en	P
compte	compte	N
la	le	D
SAUR	Saur	N
,	,	PONCT
spécialisée	spécialiser	V
dans	dans	P
le	le	D
traitement	traitement	N
des	de	P+D
eaux	eau	N
et	et	C
TF	tf	N
1	1	A
)	(	PONCT
a	avoir	V
chuté	chuter	V
de	de	P
3	3	D
%	%	N
par_rapport_à	par_rapport_à	P
1991	1991	N
mais	mais	C
le	le	D
bénéfice	bénéfice	N
net	net	A
(	)	PONCT
685	685	D
millions	million	N
)	(	PONCT
a	avoir	V
progressé	progresser	V
de	de	P
8	8	D
%	%	N
.	.	PONCT

Comme	comme	P
en	en	P
1991	1991	N
,	,	PONCT
Bouygues	Bouygues	N
a	avoir	V
fait	faire	V
relativement	relativement	ADV
peu	peu	ADV
d'	de	P
investissements	investissement	N
et	et	C
a	avoir	V
profité	profiter	V
de	de	P
la	le	D
stagnation	stagnation	N
pour	pour	P
améliorer	améliorer	V
son	son	D
bilan	bilan	N
et	et	C
ses	son	D
ressources	ressource	N
financières	financier	A
.	.	PONCT

Sa	son	D
capacité	capacité	N
d'	de	P
autofinancement	autofinancement	N
atteint	atteindre	V
aujourd'_hui	aujourd'hui	ADV
3,4	3,4	D
milliards	milliard	N
et	et	C
ses	son	D
capitaux	capital	N
propres	propre	A
(	)	PONCT
8,8	8,8	D
milliards	milliard	N
)	(	PONCT
dépassent	dépasser	V
les	le	D
dettes	dette	N
financières	financier	A
(	)	PONCT
7,3	7,3	PRO
)	(	PONCT
.	.	PONCT

L'	le	D
activité	activité	N
du	de	P+D
BTP	BTP	N
(	)	PONCT
bâtiment_et_travaux_publics	bâtiment_et_travaux_publics	N
)	(	PONCT
s'	se	CL
est	être	V
bien	bien	ADV
comportée	comporter	V
puisque	puisque	C
sa	son	D
contribution	contribution	N
aux	à	P+D
bénéfices	bénéfice	N
du	de	P+D
groupe	groupe	N
a	avoir	V
progressé	progresser	V
de	de	P
128	128	D
%	%	N
.	.	PONCT

La	le	D
part	part	N
de	de	P
l'	le	D
immobilier	immobilier	N
,	,	PONCT
en_revanche	en_revanche	ADV
,	,	PONCT
a	avoir	V
plongé	plonger	V
de	de	P
61	61	D
%	%	N
.	.	PONCT

Les	le	D
perspectives	perspective	N
pour	pour	P
1993	1993	N
font	faire	V
apparaitre	apparaître	V
un	un	D
recul	recul	N
de	de	P
la	le	D
branche	branche	N
BTP	BTP	N
passant	passer	V
de	de	P
16,6	16,6	D
milliards	milliard	N
de	de	P
chiffre	chiffre	N
d'	de	P
affaires	affaire	N
à	à	P
14,7	14,7	PRO
,	,	PONCT
avec	avec	P
cependant	cependant	ADV
une	un	D
légère	léger	A
croissance	croissance	N
pour	pour	P
les	le	D
chantiers	chantier	N
à_l'_étranger	à_l'étranger	ADV
.	.	PONCT

Le	le	D
secteur	secteur	N
immobilier	immobilier	A
devrait	devoir	V
accuser	accuser	V
une	un	D
chute	chute	N
très	très	ADV
forte	fort	A
passant	passer	V
de	de	P
5,5	5,5	D
à	à	P
3,7	3,7	D
milliards	milliard	N
.	.	PONCT

Bouygues	Bouygues	N
Off	Off	ET
Shore	Shore	ET
,	,	PONCT
depuis	depuis	P
longtemps	longtemps	ADV
la	le	D
partie	partie	N
malade	malade	A
du	de	P+D
groupe	groupe	N
,	,	PONCT
s'	se	CL
est	être	V
redressée	redresser	V
spectaculairement	spectaculairement	ADV
avec	avec	P
131	131	D
millions	million	N
de	de	P
francs	franc	N
de	de	P
bénéfices	bénéfice	N
.	.	PONCT

Bouygues	Bouygues	N
multiplie	multiplier	V
les	le	D
succès	succès	N
en	en	P
Asie_du_Sud_-_Est	Asie_du_Sud-Est	N
.	.	PONCT

Le	le	D
groupe	groupe	N
a	avoir	V
annoncé	annoncer	V
,	,	PONCT
le	le	D
2	2	A
juin	juin	N
,	,	PONCT
un	un	D
nouveau	nouveau	A
contrat	contrat	N
à	à	P
Hongkong	Hongkong	N
pour	pour	P
la	le	D
construction	construction	N
d'	de	P
un	un	D
pont	pont	N
autoroutier	autoroutier	A
de	de	P
près_de	près_de	P
2	2	D
km	km	N
.	.	PONCT

Avec	avec	P
ce	ce	D
nouveau	nouveau	A
marché	marché	N
,	,	PONCT
la	le	D
filiale	filiale	N
de	de	P
Bouygues	Bouygues	N
concernée	concerner	V
-	-	PONCT
Dragages_et_Travaux_publics	Dragages_et_Travaux_publics	N
-	-	PONCT
aura	avoir	V
accumulé	accumuler	V
3,5	3,5	D
milliards	milliard	N
de	de	P
francs	franc	N
de	de	P
commandes	commande	N
dans	dans	P
ce	ce	D
territoire	territoire	N
en	en	P
douze	douze	D
mois	mois	N
.	.	PONCT

Parmi	parmi	P
les	le	D
chantiers	chantier	N
en_cours	en_cours	ADV
les	le	D
plus	plus	ADV
significatifs	significatif	A
,	,	PONCT
M.	m.	N
Bouygues	Bouygues	N
a	avoir	V
cité	citer	V
,	,	PONCT
à_l'_étranger	à_l'étranger	ADV
,	,	PONCT
le	le	D
Centre	Centre	N
de	de	P
commerce	commerce	N
international	international	A
de	de	P
Bucarest	Bucarest	N
,	,	PONCT
l'	le	D
usine	usine	N
Ford_-_Volkswagen	Ford-Volkswagen	N
près_de	près_de	P
Lisbonne	LISBONNE	N
,	,	PONCT
le	le	D
barrage	barrage	N
de	de	P
la	le	D
baie	baie	N
James	James	N
au	à	P+D
Canada	Canada	N
,	,	PONCT
la	le	D
construction	construction	N
d'	de	P
une	un	D
ville	ville	N
nouvelle	nouveau	A
près_de	près_de	P
Bangkok	Bangkok	N
,	,	PONCT
et	et	C
,	,	PONCT
en	en	P
France	FRANCE	N
,	,	PONCT
la	le	D
rénovation	rénovation	N
du	de	P+D
stade	stade	N
Charléty	Charléty	N
,	,	PONCT
la	le	D
Très_Grande_Bibiothèque	Très_Grande_Bibiothèque	N
ou	ou	C
le	le	D
pont	pont	N
de	de	P
Normandie	Normandie	N
.	.	PONCT

Interrogé	interroger	V
sur	sur	P
l'	le	D
éventuel	éventuel	A
intérêt	intérêt	N
du	de	P+D
groupe	groupe	N
pour	pour	P
les	le	D
prochaines	prochain	A
privatisations	privatisation	N
,	,	PONCT
Martin	Martin	N
Bouygues	Bouygues	N
a	avoir	V
déclaré	déclarer	V
:	:	PONCT
"	"	PONCT
Nous	il	CL
avons	avoir	V
une	un	D
attitude	attitude	N
d'	de	P
opérateur	opérateur	N
industriel	industriel	A
.	.	PONCT

Détenir	détenir	V
3	3	D
ou	ou	C
4	4	D
%	%	N
d'	de	P
une	un	D
entreprise	entreprise	N
ici	ici	ADV
ou	ou	C
là	là	ADV
ne	ne	ADV
nous	le/lui	CL
intéresse	intéresser	V
guère	guère	ADV
.	.	PONCT
"	"	PONCT

Sur	sur	P
une	un	D
diversification	diversification	N
dans	dans	P
la	le	D
presse	presse	N
écrite	écrire	A
,	,	PONCT
il	il	CL
a	avoir	V
précisé	préciser	V
qu'	que	C
"	"	PONCT
il	il	CL
n'	ne	ADV
avait	avoir	V
pas	pas	ADV
aujourd'_hui	aujourd'hui	ADV
d'	un	D
ambition	ambition	N
particulière	particulier	A
dans	dans	P
cette	ce	D
direction	direction	N
,	,	PONCT
étant	être	V
donnés	donner	V
non	non	ADV
les	le	D
coûts	coût	N
d'	de	P
acquisition	acquisition	N
d'	de	P
un	un	D
titre	titre	N
mais	mais	C
le	le	D
caractère	caractère	N
onéreux	onéreux	A
du	de	P+D
fonctionnement	fonctionnement	N
"	"	PONCT
.	.	PONCT

L'	le	D
UAP	UAP	N
(	)	PONCT
Union	Union	N
des	des	P+D
assurances	assurance	N
de	de	P
Paris	Paris	N
)	(	PONCT
vient	venir	V
de	de	P
franchir	franchir	V
le	le	D
seuil	seuil	N
de	de	P
5	5	D
%	%	N
dans	dans	P
le	le	D
capital	capital	N
de	de	P
la	le	D
CNP	CNP	N
(	)	PONCT
Compagnie	compagnie	N
nationale	national	A
de	de	P
portefeuille	portefeuille	N
)	(	PONCT
,	,	PONCT
le	le	D
holding	holding	N
de_tête	de_tête	ADV
du	de	P+D
groupe	groupe	N
Albert	Albert	N
Frère	frère	N
.	.	PONCT

L'	le	D
UAP	UAP	N
,	,	PONCT
qui	qui	PRO
détenait	détenir	V
déjà	déjà	ADV
plus_de	plus_de	P
1	1	D
%	%	N
de	de	P
la	le	D
CNP	CNP	N
,	,	PONCT
a	avoir	V
investi	investir	V
environ	environ	ADV
300	300	D
millions	million	N
de	de	P
francs	franc	N
.	.	PONCT

Une	un	D
opération	opération	N
qui	qui	PRO
se	se	CL
veut	vouloir	V
avant_tout	avant_tout	ADV
symbolique	symbolique	A
dans	dans	P
la	le	D
perspective	perspective	N
d'	de	P
une	un	D
privatisation	privatisation	N
prochaine	prochain	A
de	de	P
l'	le	D
UAP	UAP	N
et	et	C
de	de	P
la	le	D
constitution	constitution	N
d'	de	P
un	un	D
noyau	noyau	N
d'	de	P
actionnaires	actionnaire	N
stables	stable	A
.	.	PONCT

Elle	il	CL
renforce	renforcer	V
en_tout_cas	en_tout_cas	ADV
les	le	D
liens	lien	N
existants	existant	A
entre	entre	P
la	le	D
compagnie	compagnie	N
d'	de	P
assurances	assurance	N
publique	public	A
et	et	C
le	le	D
groupe	groupe	N
belge	belge	A
.	.	PONCT

Ils	il	CL
étaient	être	V
déjà	déjà	ADV
associés	associer	V
,	,	PONCT
notamment	notamment	ADV
au_sein_de	au_sein_de	P
Royale	royale	A
Vendôme	Vendôme	N
-	-	PONCT
75	75	D
%	%	N
pour	pour	P
l'	le	D
UAP	UAP	N
et	et	C
25	25	D
%	%	N
pour	pour	P
la	le	D
société	société	N
de	de	P
portefeuille	portefeuille	N
Bruxelles_-_Lambert	Bruxelles-Lambert	N
du	de	P+D
groupe	groupe	N
Albert	Albert	N
Frère	frère	N
-	-	PONCT
qui	qui	PRO
contrôle	contrôler	V
la	le	D
compagnie	compagnie	N
Royale_belge	Royale_belge	N
.	.	PONCT

Premier	premier	A
assureur	assureur	N
français	français	A
et	et	C
numéro	numéro	N
deux	deux	N
européen	européen	A
,	,	PONCT
l'	le	D
UAP	UAP	N
occupe	occuper	V
une	un	D
position	position	N
stratégique	stratégique	A
dans	dans	P
le	le	D
capitalisme	capitalisme	N
financier	financier	A
français	français	A
.	.	PONCT

L'	le	D
un	un	PRO
des	de	P+D
regrets	regret	N
d'	de	P
Edouard	Edouard	N
Balladur	BALLADUR	N
en	en	P
1988	1988	N
à	à	P
son	son	D
départ	départ	N
du	de	P+D
ministère	ministère	N
des	des	P+D
finances	finance	N
avait	avoir	V
été	être	V
d'_ailleurs	d'ailleurs	ADV
de	de	P
ne_pas	ne_pas	ADV
avoir	avoir	V
pu	pouvoir	V
privatiser	privatiser	V
l'	le	D
UAP	UAP	N
.	.	PONCT

Compte_tenu_de	compte_tenu_de	P
son	son	D
poids	poids	N
et	et	C
pour	pour	P
être	être	V
rapidement	rapidement	ADV
"	"	PONCT
privatisable	privatisable	A
"	"	PONCT
,	,	PONCT
la	le	D
compagnie	compagnie	N
publique	public	A
se	se	CL
doit	devoir	V
de	de	P
posséder	posséder	V
une	un	D
amorce	amorce	N
de	de	P
noyau	noyau	N
d'	de	P
actionnaires	actionnaire	N
offrant	offrir	V
toutes	tout	D
garanties	garantie	N
de	de	P
sécurité	sécurité	N
.	.	PONCT

C'	ce	CL
est	être	V
manifestement	manifestement	ADV
ce	ce	PRO
que	que	PRO
Jean	Jean	N
Peyrelevade	Peyrelevade	N
,	,	PONCT
son	son	D
président	président	N
,	,	PONCT
cherche	chercher	V
à	à	P
mettre	mettre	V
en	en	P
place	place	N
.	.	PONCT

Il	il	CL
dispose	disposer	V
d'_ores_et_déjà	d'ores_et_déjà	ADV
d'	de	P
une	un	D
base	base	N
solide	solide	A
puisque	puisque	C
la	le	D
BNP	BNP	N
possède	posséder	V
19,4	19,4	D
%	%	N
du	de	P+D
capital	capital	N
de	de	P
l'	le	D
UAP	UAP	N
et	et	C
le	le	D
groupe	groupe	N
suisse	suisse	A
Winterthur	Winterthur	N
2,9	2,9	D
%	%	N
.	.	PONCT

Une	un	D
alliance	alliance	N
à	à	P
trois	trois	PRO
est	être	V
en_train_de	en_train_de	P
s'	se	CL
esquisser	esquisser	V
dans	dans	P
la	le	D
mesure	mesure	N
où	où	PRO
Winterthur	Winterthur	N
renforce	renforcer	V
également	également	ADV
ses	son	D
liens	lien	N
avec	avec	P
le	le	D
groupe	groupe	N
Albert	Albert	N
Frère	frère	N
en	en	P
passant	passer	V
des	un	D
accords	accord	N
de	de	P
coopération	coopération	N
avec	avec	P
la	le	D
banque	banque	N
Bruxelles_-_Lambert	Bruxelles-Lambert	N
et	et	C
l'	le	D
assureur	assureur	N
Royale_belge	Royale_belge	N
.	.	PONCT

Si	si	C
le	le	D
groupe	groupe	N
Albert	Albert	N
Frère	frère	N
,	,	PONCT
dont	dont	PRO
le	le	D
"	"	PONCT
trésor	trésor	N
de	de	P
guerre	guerre	N
"	"	PONCT
est	être	V
évalué	évaluer	V
à	à	P
10	10	D
milliards	milliard	N
de	de	P
francs	franc	N
,	,	PONCT
fait	faire_partie	V
plus_que_jamais	plus_que_jamais	ADV
partie	faire_partie	V
des	de	P+D
candidats	candidat	N
potentiels	potentiel	A
à	à	P
une	un	D
place	place	N
de	de	P
choix	choix	N
dans	dans	P
le	le	D
"	"	PONCT
noyau	noyau	N
dur	dur	A
"	"	PONCT
,	,	PONCT
le	le	D
groupe	groupe	N
sud_-_africain	sud-africain	A
Transatlantic	Transatlantic	N
,	,	PONCT
holding	holding	N
qui	qui	PRO
partage	partager	V
avec	avec	P
l'	le	D
UAP	UAP	N
le	le	D
contrôle	contrôle	N
de	de	P
l'	le	D
assureur	assureur	N
britannique	britannique	A
Sun	Sun	ET
Life	Life	ET
,	,	PONCT
pourrait	pouvoir	V
être	être	V
également	également	ADV
sur_les_rangs	sur_les_rangs	ADV
.	.	PONCT

Une	un	D
autre	autre	A
piste	piste	N
est	être	V
parfois	parfois	ADV
évoquée	évoquer	V
,	,	PONCT
celle	celui	PRO
de	de	P
l'	le	D
entrée	entrée	N
de	de	P
Suez	Suez	N
dans	dans	P
le	le	D
capital	capital	N
de	de	P
l'	le	D
UAP	UAP	N
afin_de	afin_de	P
régler	régler	V
définitivement	définitivement	ADV
le	le	D
conflit	conflit	N
entre	entre	P
les	le	D
deux	deux	A
groupes	groupe	N
au_sujet_de	au_sujet_de	P
leur	son	D
filiale	filiale	N
commune	commun	A
Victoire_-_Colonia	Victoire-Colonia	N
.	.	PONCT

A	à	P
cette	ce	D
occasion	occasion	N
,	,	PONCT
Suez	Suez	N
pourrait	pouvoir	V
apporter	apporter	V
l'	le	D
allemand	allemand	A
Colonia	Colonia	N
à	à	P
l'	le	D
UAP	UAP	N
,	,	PONCT
en_échange_de	en_échange_de	P
sa	son	D
participation	participation	N
.	.	PONCT

Un	un	D
schéma	schéma	N
qui	qui	PRO
ne	ne	ADV
soulève	soulever	V
pas	pas	ADV
vraiment	vraiment	ADV
d'	un	D
enthousiasme	enthousiasme	N
d'	de	P
un	un	D
côté	côté	N
comme	comme	P
de	de	P
l'	le	D
autre	autre	PRO
.	.	PONCT

CRISE	crise	N
.	.	PONCT

L'	le	D
Aérospatiale	Aérospatiale	N
met	mettre	V
7000	7_000	D
salariés	salarié	N
en	en	P
chômage	chômage	N
partiel	partiel	A
.	.	PONCT

-	-	PONCT
La	le	D
division	division	N
avion	avion	N
de	de	P
l'	le	D
Aérospatiale	Aérospatiale	N
à	à	P
Blagnac	Blagnac	N
près_de	près_de	P
Toulouse	Toulouse	N
applique	appliquer	V
,	,	PONCT
pour	pour	P
la	le	D
seconde	second	A
fois	fois	N
cette	ce	D
année	année	N
,	,	PONCT
des	un	D
mesures	mesure	N
de	de	P
chômage	chômage	N
partiel	partiel	A
et	et	C
a	avoir	V
fermé	fermer	V
ses	son	D
portes	porte	N
mardi	mardi	N
1er	1er	A
juin	juin	N
pour	pour	P
six	six	D
jours	jour	N
.	.	PONCT

Sur	sur	P
les	le	D
8500	8_500	A
employés	employé	N
d'	de	P
Aérospatiale	Aérospatiale	N
à	à	P
Toulouse	Toulouse	N
,	,	PONCT
7000	7_000	PRO
ont	avoir	V
été	être	V
mis	mettre	V
en	en	P
chômage	chômage	N
partiel	partiel	A
du	de	P+D
1er	1er	A
au	à	P+D
6	6	A
juin	juin	N
,	,	PONCT
et	et	C
seuls	seul	A
les	le	D
essais	essai	N
en	en	P
vol	vol	N
ainsi_que	ainsi_que	C
les	le	D
livraisons	livraison	N
d'	de	P
avions	avion	N
fonctionnent	fonctionner	V
actuellement	actuellement	ADV
.	.	PONCT

Ces	ce	D
mesures	mesure	N
risquent	risquer	V
de	de	P
se	se	CL
reproduire	reproduire	V
une	un	D
troisième	troisième	A
fois	fois	N
pour	pour	P
dix	dix	D
jours	jour	N
à_la_fin_de	à_la_fin_de	P
1993	1993	N
.	.	PONCT

Plan	Plan	N
de	de	P
redressement	redressement	N
pour	pour	P
"	"	PONCT
Les	Les	D
magasins	magasin	N
bleus	bleu	A
"	"	PONCT
.	.	PONCT

-	-	PONCT
Le	le	D
tribunal	tribunal	N
de	de	P
commerce	commerce	N
de	de	P
Rennes	Rennes	N
a	avoir	V
récemment	récemment	ADV
homologué	homologuer	V
le	le	D
plan	plan	N
de	de	P
redressement	redressement	N
présenté	présenter	V
par	par	P
l'	le	D
administrateur	administrateur	N
judiciaire	judiciaire	A
de	de	P
la	le	D
société	société	N
"	"	PONCT
Les	Les	D
magasins	magasin	N
bleus	bleu	A
"	"	PONCT
,	,	PONCT
placée	placer	V
en	en	P
redressement	redressement	N
judiciaire	judiciaire	A
le	le	D
4	4	A
août	août	N
1992	1992	N
.	.	PONCT

Présente	présent	A
dans	dans	P
soixante	soixante	D
départements	département	N
et	et	C
réalisant	réaliser	V
un	un	D
